title,part_of_speech,definition,current_etymology
հրապուրիչ,adjective,"['attractive, alluring, inviting, charming, seductive, enticing, tempting, bewitching, engaging, bri",
հրատարակութիւն,noun,"['publication, publicity, edition, promulgation, release.']",
հրատարակուիլ,verb,"['to come out, to be published, to be seen.']",
հրատարակումն,noun,"['publication, promulgation, proclamation; release.']",
հրատարակչական,noun,"['pertaining to publishing, book publishing; publisher, book publisher.']",
հրատարակչութիւն,noun,"['publishing, editing; publishing or editing staff.']",
հրաւիրեալ,adjective,"['invited; guest, someone who is invited.']",
հրաւիրուիլ,verb,['to be invited.'],
հրկիզուիլ,verb,"['to be burned down, to be set on fire.']",
հրկիզումն,noun,"['the act of setting or being set on fire and burning, arson, ignition, incendiarism, fire, combusti",
հրուանդան,noun,"['cape, promontory, headland, foreland.']",
ձախաւերութիւն,noun,"['awkwardness, clumsiness, unskillfulness, blunder.']",
ձախողութիւն,noun,"['adversity, misfortune, failure, reverse, tribulation, mischance, disaster: disgrace; reversal.']",
ձախորդութիւն,noun,"['adversity, misfortune, traverse, reverse, fall, tribulation, ill-luck, mishap, mischance.']",
ձայնագրութիւն,noun,"['phonography; audiotaping, audio recording; tape, recording.']",
ձայնասփիւռ,noun,['radio.'],
ձանձրացնել,verb,"['to annoy, to trouble, to bother, to tease, to tire, to bore.']",
ձեռնադրութիւն,noun,"['ordination, laying on of hands, ordination ceremony.']",
ձեռնարկութիւն,noun,"['undertaking, enterprise, attempt, contract, concern, establishment.']",
ձեռնարկուիլ,verb,"['to be undertaken, to be embarked upon, to be attempted, tried, instituted.']",
ձեռնհասութիւն,noun,"['competence; competency, ability, capacity.']",
ձեռնհասօրէն,adverb,"['competently, proficiently.']",
ձերբազատել,verb,"['to disenslave, to emancipate, to set free.']",
ձերբազատիլ,verb,"['to emancipate oneself, to free oneself, to become free.']",
ձերբազատուիլ,verb,"['to be set free, to be emancipated.']",
ձերբակալութիւն,noun,"['the act of arresting or depriving someone of freedom; detention, imprisonment, incarceration, arre",
ձերբակալուիլ,verb,"['to be arrested, apprehended, stopped, captured, seized, to be taken into custody, to be rounded up",
ձեւականութիւն,noun,"['formality, modality.']",
ձեւակերպել,verb,"['to form, to figure, to give a form to, to give a shape to, to fashion.']",
ձեւակերպութիւն,noun,"['Formulation, shaping, expression; the act of giving form, or of being given form; A formed object,",
ձեւաւորել,verb,"['to form, to shape.']",
ձեւաւորումն,noun,"['formation, shaping.']",
ձեւափոխել,verb,"['to transform, to change the form or shape of something; to give a different form, to reshape, to m",
ղեկավարութիւն,noun,"['steering, government, direction, management.']",
ղեկավարուիլ,verb,"['to be steered, governed, directed, managed, piloted, held by the helm.']",
ղեկավարումն,noun,"['steering; leadership, management, governance.']",
ճակատագրական,adjective,"['fatal, fatalist.']",
ճակատագրականօրէն,adverb,"['fatefully, fatally.']",
ճակատագրակից,noun,['One who shares the same fate; a companion in destiny; a fellow sufferer / fellow in fortune.'],
ճակատագրապաշտութիւն,noun,['fatalism; determinism.'],
ճակատումն,noun,['confrontation.'],
ճահճացումն,noun,"['swampification; stagnation, stagnancy.']",
ճամբորդական,adjective,"['relating to travel, itinerary, viatic.']",
ճամբորդել,verb,"['to travel, to voyage.']",
ճամբորդութիւն,noun,"['journey, travel, travelling, trip.']",
ճանաչումն,noun,"['knowledge, acquaintance, perception, recognition, acknowledgment, cognition.']",
ճանչցուիլ,verb,"['to be known, recognized.']",
ճաշակաւոր,adjective,"['tasty, tasteful, delicate.']",
ճաշկերոյթ,noun,"['banquet, feast, dinner, treat, dinner party.']",
ճառագայթել,verb,"['to radiate, to beam, to gleam.']",
ճառագայթումն,noun,"['radiation, irradiation, radiant, lustre, glare, effulgence, splendor.']",
ճառախօսել,verb,"['to lecture, to orate, to discourse, to dissert.']",
ճառախօսութիւն,noun,"['discourse, speech.']",
ճարպիկութիւն,noun,['Agility; dexterity; nimbleness; resourcefulness; cleverness.'],
ճարտասանութիւն,noun,"['The quality or act of being eloquent; eloquence, oratory; The art or discipline that teaches the m",
ճարտարագէտ,noun,['engineer.'],
ճարտարագիտութիւն,noun,['engineering.'],
ճարտարապետական,adjective,['architectural.'],
ճարտարապետութիւն,noun,"['architecture, architectonics, the art of applying beauty, utility and emotional expression to buil",
ճարտարարուեստ,noun,"['manufacture, industry.']",
ճարտարութիւն,noun,"['industry, art, skill, dexterity, ability, cleverness, ingenuity, craft: artifice.']",
ճգնաժամային,adjective,['critical.'],
ճենճերումն,noun,['The act of causing meat to sizzle while roasting or boiling; the act of roasting/boiling (meat); (,
ճերմկցնել,verb,"['to whiten, to make white, to bleach.']",
ճիւղաւորումն,noun,"['The act of branching out; branching, ramification, subdivision.']",
ճկունութիւն,noun,"['agility, pliantness, suppleness, flexibility.']",
ճշգրտութիւն,noun,"['precision, justness, exactness, truth.']",
ճշգրտօրէն,adverb,"['exactly, accurately, minutely.']",
ճշդապահութիւն,noun,"['punctuality, preciseness, strictness.']",
ճշմարտախօս,adjective,"['One who speaks the truth; truthful, honest, sincere; one who tells things as they are.']",
ճշմարտապէս,adverb,"['truly, really, verily.']",
ճշմարտութիւն,noun,['truth.'],
ճոխութիւն,noun,"['opulence, richness; abundance, sway, gorgeousness, pomp, show, ostentation; authority, influence.'",
ճորտատիրութիւն,noun,['Serfdom; the system or condition of owning serfs; Feudalism; the feudal system; a social order cha,
ճորտութիւն,noun,['Serfdom; the condition of being a serf; the state of having no rights as a serf; The institution o,
մակագրութիւն,noun,"['annotation; note, comment.']",
մակերեսային,adjective,"['superficial, on the surface only, external.']",
մակերեւոյթ,noun,"['surface, superficies, area, outside.']",
մակընթացութիւն,noun,"['flux, flow, tide, flood.']",
մահացութիւն,noun,"['mortality, death rate, fatality; the state of being mortal, subject to death; the number of deaths",
մահացումն,noun,"['killing, death; mortification.']",
մայրութիւն,noun,"['motherhood, maternity.']",
մանկապատանեկան,adjective,"[""children's and youth, juvenile.""]",
մանկապարտէզ,noun,['kindergarten.'],
մանկավարժ,noun,"['pedagogue, educator tutor, teacher, instructor; schoolmaster, preceptor; pedagogic.']",
մանկավարժութիւն,noun,"['pedagogy, education.']",
մանկութիւն,noun,"['infancy, childhood, boyhood, puerility.']",
մանրամասնել,verb,"['to detail, to relate minutely, to specify, to particularize.']",
մանրամասնութիւն,noun,"['detail, peculiarity.']",
մանրամասնօրէն,adverb,"['in detail, particularly, scrupulously.']",
մանրանկարչութիւն,noun,['miniature (painting).'],
մանրէասպան,adjective,"['microbicide, bactericide, antibiotic.']",
մասնագիտութիւն,noun,"['line of business, speciality.']",
մասնակցութիւն,noun,"['share, participation, part.']",
մասնաճիւղ,noun,"['branch, branch establishment; speciality.']",
մասնայատուկ,adjective,"['specific, special, distinctive, characteristic, peculiar, particulate, singular.']",
մասնատուիլ,verb,['To be divided into parts; to be broken up into sections or pieces.'],
մասնաւորաբար,adverb,"['specially, particularly, peculiarly; ad hoc.']",
մասնաւորապէս,adverb,"['specially, particularly, peculiarly; ad hoc.']",
մատենագրութիւն,noun,"['bibliography, literature.']",
մատենադարան,noun,"['library, book case.']",
մատենաշար,noun,['book series.'],
մատնանշումն,noun,['indication.'],
մատուցանել,verb,"['To bring near; to approach; To give by hand, present, offer, or gift; To serve or give; o offer as",
մատուցուիլ,verb,"['To be brought near / approached; To be given by hand, presented, offered, or gifted; To be served ",
մատուցումն,noun,"['Offering, presentation, donation, dedication; Provision, supplying; Offer for sale; Presentation o",
մարդասպանութիւն,noun,"['murder, homicide, manslaughter.']",
մարդկայնութիւն,noun,"['humanity, humanism, humanness.']",
մարդկօրէն,adverb,"['humanly, humanely.']",
մարմնակրթանք,noun,"['gymnastics, physical training, athletics, bodily exercise.']",
