title,inflected_base,part_of_speech,priority,reason,has_meaningful_etymology,has_weak_only_etymology,inferred_confidences,current_sources,query_terms,target_adapters
երգեցողութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երգեցողութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երգիծաբանութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երգիծաբանութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երգուածք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երգուածք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երգուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երգուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեխայ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեխայ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեկոյ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեկոյ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեկոյթ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեկոյթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեսփոխան,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեսփոխան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեսփոխանական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեսփոխանական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւակայական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւակայական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւակայել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւակայել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւակայութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւակայութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւան,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւան,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւելի,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւելի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւի,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւնալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւնալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւոյթ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւոյթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երեւումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երեւումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երէց,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երէց,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երթեւեկ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երթեւեկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երիտասարդութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երիտասարդութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկաթեղէն,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկաթեղէն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկասիրութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկասիրութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկարաձգումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկարաձգումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկարատեւ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկարատեւ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկարել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկարել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկարիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկարիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկարութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկարութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկիւղ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկիւղ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկիւղած,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկիւղած,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկիւղածութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկիւղածութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկիւղածօրէն,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկիւղածօրէն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկկողմանի,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկկողմանի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկնային,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկնային,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկնապարգեւ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկնապարգեւ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկնատուր,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկնատուր,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկնչիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկնչիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկուութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկուութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկչոտութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկչոտութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկպառակութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկպառակութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկսեռ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկսեռ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկրագործական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկրագործական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկրագործութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկրագործութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկրամաս,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկրամաս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկրային,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկրային,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկրորդական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկրորդական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկփեղկումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկփեղկումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երկօրեայ,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երկօրեայ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երջանկացնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երջանկացնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
երրորդութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,երրորդութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
եւս,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,եւս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
եւրոպական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,եւրոպական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
եւրոպացի,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,եւրոպացի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
եփիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,եփիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
եփուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,եփուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զամբիւղ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զամբիւղ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զայրոյթ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զայրոյթ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանազանել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանազանել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանազանութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանազանութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանազանումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանազանումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանգուած,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանգուած,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանցառութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանցառութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զանցումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զանցումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զատորոշել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զատորոշել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զատորոշուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զատորոշուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զարգացնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զարգացնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զարդարուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զարդարուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զարնուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զարնուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զարտուղութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զարտուղութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զաւակ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զաւակ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զաւեշտ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զաւեշտ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զբաղումն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զբաղումն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զբաղցնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զբաղցնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զբօսանք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զբօսանք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զբօսաշրջիկ,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զբօսաշրջիկ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զբօսաշրջութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զբօսաշրջութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգալի,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգալի,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգալիօրէն,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգալիօրէն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգայարանք,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգայարանք,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգայնութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգայնութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգայութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգայութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգաստանալ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգաստանալ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգաստացնել,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգաստացնել,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգաստութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգաստութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգացական,,adjective,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգացական,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգացականապէս,,adverb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգացականապէս,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգացողութիւն,,noun,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգացողութիւն,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
զգացուիլ,,verb,75,non-meaningful-etymology,False,False,,Nayiri lexicon,զգացուիլ,nayiri_imaged_dictionary;nisanyan_sozluk;martirosyan_studies_2011_pdf;open_manual_curation
